pattern,category,task_id,agent_turns,comparisons,converged,converged_at,final_cosine,max_cosine,mean_cosine,trend_cosine,final_jaccard,mean_jaccard
sel4,B1,sci_02,2,1,False,,0.2276695966720581,0.2276695966720581,0.2276695966720581,0,0.0,0.0
sel4,B1,sci_03,3,2,False,,0.7202706933021545,0.7928056120872498,0.7565381526947021,-0.07253491878509521,0.0058823529411764705,0.011021984551396316
sel4,B1,cs_01,3,2,True,3,0.9422632455825806,0.9422632455825806,0.7065127491950989,0.4715009927749634,0.02236024844720497,0.011180124223602485
sel4,B1,cs_02,3,2,False,,0.14986556768417358,0.36932480335235596,0.25959518551826477,-0.21945923566818237,0.0,0.0010548523206751054
sel4,B1,cs_03,4,3,False,,0.7715157270431519,0.7715157270431519,0.4871170607705911,0.7374957539141178,0.004750593824228029,0.0023309154301985806
sel4,B1,hist_01,3,2,False,,0.8342651724815369,0.8342651724815369,0.7528712153434753,0.16278791427612305,0.0,0.003105590062111801
sel4,B1,hist_02,2,1,False,,0.034482844173908234,0.034482844173908234,0.034482844173908234,0,0.0,0.0
sel4,B1,hist_03,3,2,True,3,0.9149943590164185,0.9149943590164185,0.5318536832928658,0.7662813514471054,0.0032085561497326204,0.0016042780748663102
sel4,B1,phil_01,2,1,False,,0.3329996168613434,0.3329996168613434,0.3329996168613434,0,0.0,0.0
sel4,B1,phil_02,2,1,False,,0.0943196713924408,0.0943196713924408,0.0943196713924408,0,0.0,0.0
sel4,B1,phil_03,2,1,False,,0.1728770136833191,0.1728770136833191,0.1728770136833191,0,0.0,0.0
sel4,B1,law_01,4,3,True,4,0.8739883899688721,0.8739883899688721,0.6226498683293661,0.6551427841186523,0.0034762456546929316,0.003174877583822375
sel4,B1,law_02,4,3,True,4,0.9347790479660034,0.9347790479660034,0.6555759261051813,0.7507530003786087,0.005434782608695652,0.005186409215662923
sel4,B1,law_03,4,3,True,4,0.853108823299408,0.853108823299408,0.5649348385632038,0.8141408301889896,0.0022026431718061676,0.0038548689845753544
sel4,B1,game_01,4,3,False,,0.793282687664032,0.8442595601081848,0.5942517717679342,0.6480696201324463,0.004629629629629629,0.004421727145579666
sel4,B1,game_02,4,3,False,,0.6992554068565369,0.7875813245773315,0.5195249939958254,0.6275171563029289,0.004437869822485207,0.0024596820976911476
sel4,B1,game_03,3,2,True,3,0.8565277457237244,0.8565277457237244,0.5265257433056831,0.6600040048360825,0.014492753623188406,0.007246376811594203
sel4,B1,eng_01,3,2,False,,0.6927836537361145,0.6927836537361145,0.42872829735279083,0.5281107127666473,0.014364640883977901,0.00851387836475859
sel4,B1,eng_02,4,3,True,4,0.8985437154769897,0.8985437154769897,0.6753933827082316,0.4351051449775696,0.002688172043010753,0.004824122697341002
sel4,B1,eng_03,4,3,False,,0.826850414276123,0.826850414276123,0.5768837630748749,0.7394958436489105,0.0022099447513812156,0.0021672634149811493
sel4,B1,biz_01,4,3,False,,0.8385628461837769,0.8385628461837769,0.5515972723563513,0.6578856259584427,0.0012903225806451613,0.0019429668309664406
sel4,B1,biz_02,3,2,False,,0.7588777542114258,0.7588777542114258,0.706440806388855,0.1048738956451416,0.003656307129798903,0.004696222398551459
sel4,B1,biz_03,4,3,False,,0.7701582908630371,0.7701582908630371,0.7390265067418417,0.02701479196548462,0.001838235294117647,0.001881792889582117
sel4,B1,med_01,3,2,False,,0.8108421564102173,0.8108421564102173,0.5386452972888947,0.5443937182426453,0.007502679528403001,0.004435334292245276
swm3,B2,sci_01,27,26,False,,0.5660979747772217,0.7392209768295288,0.5008110931286445,-0.17312300205230713,0.4166666666666667,0.14423076923076925
swm3,B2,sci_02,4,3,False,,-0.015146102756261826,0.7371232509613037,0.42389000579714775,-0.7522693537175655,0.0,0.1388888888888889
swm3,B2,sci_03,4,3,False,,0.025776240974664688,0.7371232509613037,0.4375307870407899,-0.711347009986639,0.0,0.1388888888888889
swm3,B2,cs_01,27,26,False,,0.5660979747772217,0.7392209768295288,0.5008110931286445,-0.17312300205230713,0.4166666666666667,0.14423076923076925
swm3,B2,cs_02,4,3,False,,-0.0007326715276576579,0.7371232509613037,0.42869448287334916,-0.7378559224889614,0.0,0.1388888888888889
swm3,B2,cs_03,16,15,False,,0.02170703187584877,0.7392210960388184,0.47684587066372236,-0.7175140641629696,0.0,0.1388888888888889
swm3,B2,hist_01,4,3,False,,0.010487005114555359,0.7371232509613037,0.43243437508742016,-0.7266362458467484,0.0,0.1388888888888889
swm3,B2,hist_02,4,3,False,,-0.0035354197025299072,0.7371232509613037,0.42776023348172504,-0.7406586706638336,0.0,0.1388888888888889
swm3,B2,hist_03,4,3,False,,0.033632174134254456,0.7371232509613037,0.4401494314273198,-0.7034910768270493,0.0,0.1388888888888889
swm3,B2,phil_01,4,3,False,,-0.026553170755505562,0.7371232509613037,0.4200876497973998,-0.7636764217168093,0.0,0.1388888888888889
swm3,B2,phil_02,4,3,False,,0.08116472512483597,0.7371232509613037,0.455993615090847,-0.6559585258364677,0.0,0.1388888888888889
swm3,B2,phil_03,10,9,True,4,0.04612275958061218,0.9801329374313354,0.5724534230927626,-0.12473048269748688,0.0,0.07212358330439511
swm3,B2,law_01,4,3,False,,0.10666903853416443,0.7371232509613037,0.4644950528939565,-0.6304542124271393,0.0,0.1388888888888889
swm3,B2,law_02,4,3,False,,0.012277867645025253,0.7371232509613037,0.4330313292642434,-0.7248453833162785,0.0,0.1388888888888889
swm3,B2,law_03,4,3,False,,0.10685136169195175,0.7371232509613037,0.4645558272798856,-0.630271889269352,0.0,0.1388888888888889
swm3,B2,game_01,4,3,False,,0.018217667937278748,0.7371232509613037,0.4350112626949946,-0.718905583024025,0.0,0.1388888888888889
swm3,B2,game_02,4,3,False,,0.029147161170840263,0.7371232509613037,0.4386544271061818,-0.7079760897904634,0.0,0.1388888888888889
swm3,B2,game_03,4,3,False,,0.020202135667204857,0.7371232509613037,0.4356727519383033,-0.7169211152940989,0.0,0.1388888888888889
swm3,B2,eng_01,27,26,False,,0.5660979747772217,0.7392209768295288,0.5008110931286445,-0.17312300205230713,0.4166666666666667,0.14423076923076925
swm3,B2,eng_02,4,3,False,,0.04195724427700043,0.7371232509613037,0.44292445480823517,-0.6951660066843033,0.0,0.1388888888888889
swm3,B2,eng_03,4,3,False,,0.035699307918548584,0.7371232509613037,0.44083847602208454,-0.7014239430427551,0.0,0.1388888888888889
swm3,B2,biz_01,4,3,False,,0.05234862118959427,0.7371232509613037,0.44638824711243313,-0.6847746297717094,0.0,0.1388888888888889
swm3,B2,biz_02,13,12,True,10,0.9242150783538818,0.9627800583839417,0.5539443910432359,0.766227975487709,0.026615969581749048,0.07705914681287405
swm3,B2,biz_03,4,3,False,,0.07504350692033768,0.7371232509613037,0.45395320902268094,-0.662079744040966,0.0,0.1388888888888889
swm3,B2,med_01,4,3,False,,0.008392713963985443,0.7371232509613037,0.4317362780372302,-0.7287305369973183,0.0,0.1388888888888889
swm4,B2,sci_01,8,7,False,,-0.00998531375080347,0.7392210960388184,0.425297182718558,-0.03237130772322416,0.0,0.11904761904761905
swm4,B2,sci_02,31,30,False,,0.5050661563873291,0.7371232509613037,0.47509282926718394,-0.2320570945739746,0.4166666666666667,0.1388888888888889
swm4,B2,sci_03,31,30,False,,0.5050661563873291,0.7392210960388184,0.4799217900261283,-0.2320570945739746,0.4166666666666667,0.1388888888888889
swm4,B2,cs_01,7,6,False,,0.05633416771888733,0.7392210960388184,0.503502294421196,-0.682886928319931,0.0,0.1388888888888889
swm4,B2,cs_02,33,32,False,,0.5050662159919739,0.7392209768295288,0.5122010353952646,-0.23415476083755493,0.4166666666666667,0.14322916666666669
swm4,B2,cs_03,33,32,False,,0.5050662159919739,0.7392209768295288,0.4949925425462425,-0.2320570945739746,0.4166666666666667,0.14322916666666669
swm4,B2,hist_01,31,30,False,,0.3069888949394226,0.7371232509613037,0.4810339421033859,-0.4301343560218811,0.0,0.1388888888888889
swm4,B2,hist_02,31,30,False,,0.183143749833107,0.7371232509613037,0.47690577059984207,-0.5539795011281967,0.0,0.1388888888888889
swm4,B2,hist_03,23,22,True,22,0.9433671236038208,0.9433671236038208,0.4644950662993572,0.9795070961117744,0.01486988847583643,0.11468332517190723
swm4,B2,phil_01,23,22,True,22,0.8718347549438477,0.8718347549438477,0.46771395663646137,0.7497087717056274,0.02390438247011952,0.11530817813412755
swm4,B2,phil_02,21,20,False,,0.17523978650569916,0.9658243656158447,0.48442095033824445,0.07889554649591446,0.0,0.11727735828175513
swm4,B2,phil_03,31,30,False,,0.5050661563873291,0.7392210960388184,0.47256268138686813,0.5140883252024651,0.4166666666666667,0.1388888888888889
swm4,B2,law_01,27,26,False,,0.8494501709938049,0.8494501709938049,0.4721684087685739,0.8482168129412457,0.011194029850746268,0.1286356678147723
swm4,B2,law_02,31,30,False,,0.5050661563873291,0.7371232509613037,0.47565920477112134,-0.2320570945739746,0.4166666666666667,0.1388888888888889
swm4,B2,law_03,33,32,False,,0.5050662159919739,0.7392209768295288,0.49456379609182477,-0.23415476083755493,0.4166666666666667,0.14322916666666669
swm4,B2,game_01,21,20,False,,0.290431946516037,0.7392210960388184,0.474475621804595,0.28287190943956375,0.0,0.125
swm4,B2,game_02,31,30,False,,0.13276101648807526,0.7392210960388184,0.4874029323458672,-0.6064600795507431,0.0,0.1388888888888889
swm4,B2,game_03,29,28,False,,0.7554175853729248,0.7554175853729248,0.4907404530261244,0.018294334411621094,0.02511415525114155,0.13482550554468364
swm4,B2,eng_01,10,9,False,,0.05439482256770134,0.8053876161575317,0.45073184888396,0.045519350096583366,0.0,0.09608158883521203
swm4,B2,eng_02,33,32,False,,0.5496929883956909,0.7392209768295288,0.5092681655660272,-0.1895279884338379,0.4166666666666667,0.14322916666666669
swm4,B2,eng_03,8,7,False,,0.03930957242846489,0.7392210960388184,0.3597861597580569,-0.6999115236103535,0.0,0.11904761904761905
swm4,B2,biz_01,33,32,False,,0.5496929883956909,0.7371233105659485,0.4881926183588803,-0.18743032217025757,0.4166666666666667,0.14322916666666669
swm4,B2,biz_02,15,14,True,9,0.9369772672653198,0.9466480612754822,0.6548556327553732,0.9178754817694426,0.03514376996805112,0.07477913917021274
swm4,B2,biz_03,31,30,False,,0.5496928691864014,0.7392210960388184,0.48156143178542454,-0.18743038177490234,0.4166666666666667,0.1388888888888889
swm4,B2,med_01,23,22,True,9,0.5496928691864014,0.9713411927223206,0.5597876515239477,-0.18743038177490234,0.4166666666666667,0.13041331357419636
refl2,C,sci_01,2,1,False,,0.17099596560001373,0.17099596560001373,0.17099596560001373,0,0.0020920502092050207,0.0020920502092050207
refl2,C,sci_02,2,1,False,,0.6791328191757202,0.6791328191757202,0.6791328191757202,0,0.006993006993006993,0.006993006993006993
refl2,C,sci_03,2,1,False,,0.602929413318634,0.602929413318634,0.602929413318634,0,0.0,0.0
refl2,C,cs_01,2,1,False,,0.3402484655380249,0.3402484655380249,0.3402484655380249,0,0.0,0.0
refl2,C,cs_02,2,1,False,,0.3309856653213501,0.3309856653213501,0.3309856653213501,0,0.0,0.0
refl2,C,cs_03,2,1,False,,0.13704173266887665,0.13704173266887665,0.13704173266887665,0,0.0,0.0
refl2,C,hist_01,2,1,False,,-0.02856488525867462,-0.02856488525867462,-0.02856488525867462,0,0.0,0.0
refl2,C,hist_02,4,3,False,,0.8363824486732483,0.8363824486732483,0.575009360909462,0.7219178825616837,0.0035294117647058825,0.0027588881706528765
refl2,C,hist_03,4,3,False,,0.6579794883728027,0.7517629861831665,0.515656366944313,0.5207528620958328,0.0,0.0
refl2,C,phil_01,2,1,False,,0.3147822618484497,0.3147822618484497,0.3147822618484497,0,0.0,0.0
refl2,C,phil_02,2,1,False,,0.5512657761573792,0.5512657761573792,0.5512657761573792,0,0.0,0.0
refl2,C,phil_03,2,1,False,,0.18889516592025757,0.18889516592025757,0.18889516592025757,0,0.0,0.0
refl2,C,law_01,2,1,False,,0.1754436045885086,0.1754436045885086,0.1754436045885086,0,0.0,0.0
refl2,C,law_02,2,1,False,,0.15103454887866974,0.15103454887866974,0.15103454887866974,0,0.008356545961002786,0.008356545961002786
refl2,C,law_03,2,1,False,,0.6966263651847839,0.6966263651847839,0.6966263651847839,0,0.0,0.0
refl2,C,game_01,2,1,False,,0.06846833974123001,0.06846833974123001,0.06846833974123001,0,0.0,0.0
refl2,C,game_02,2,1,False,,0.34327176213264465,0.34327176213264465,0.34327176213264465,0,0.01002004008016032,0.01002004008016032
refl2,C,game_03,2,1,False,,0.7159571647644043,0.7159571647644043,0.7159571647644043,0,0.017408123791102514,0.017408123791102514
refl2,C,eng_01,2,1,False,,0.7571401000022888,0.7571401000022888,0.7571401000022888,0,0.003898635477582846,0.003898635477582846
refl2,C,eng_02,2,1,False,,0.7180684208869934,0.7180684208869934,0.7180684208869934,0,0.007380073800738007,0.007380073800738007
refl2,C,eng_03,2,1,False,,0.736861526966095,0.736861526966095,0.736861526966095,0,0.02263374485596708,0.02263374485596708
refl2,C,biz_01,2,1,False,,0.6641875505447388,0.6641875505447388,0.6641875505447388,0,0.014256619144602852,0.014256619144602852
refl2,C,biz_02,2,1,False,,0.6907603144645691,0.6907603144645691,0.6907603144645691,0,0.0,0.0
refl2,C,biz_03,2,1,False,,0.6435561776161194,0.6435561776161194,0.6435561776161194,0,0.010183299389002037,0.010183299389002037
refl2,C,med_01,4,3,False,,0.827307403087616,0.8351070880889893,0.813733696937561,0.048520803451538086,0.008,0.00927692134753065
debate3,C,sci_01,3,2,False,,0.7265060544013977,0.7265060544013977,0.6525670886039734,0.14787793159484863,0.00196078431372549,0.0038594708516804035
debate3,C,sci_02,3,2,False,,0.8284328579902649,0.8284328579902649,0.6901555955410004,0.27655452489852905,0.0017953321364452424,0.0008976660682226212
debate3,C,sci_03,4,3,False,,0.7650370001792908,0.7650370001792908,0.7596320112546285,0.007224559783935547,0.005952380952380952,0.01463657961119123
debate3,C,cs_01,4,3,False,,0.7247857451438904,0.7571430802345276,0.7050341367721558,0.09161216020584106,0.0036231884057971015,0.0030696639984101517
debate3,C,cs_02,3,2,False,,0.3719722330570221,0.6099886298179626,0.49098043143749237,-0.23801639676094055,0.0,0.012711864406779662
debate3,C,cs_03,4,3,False,,0.7416504621505737,0.76955246925354,0.7237603863080343,0.08157223463058472,0.0036101083032490976,0.0023770783546041593
debate3,C,hist_01,4,3,False,,0.8422119617462158,0.8422119617462158,0.5448595881462097,0.7637431621551514,0.0,0.0006060606060606061
debate3,C,hist_02,3,2,False,,0.740986168384552,0.740986168384552,0.6279442012310028,0.2260839343070984,0.00392156862745098,0.00196078431372549
debate3,C,hist_03,4,3,False,,0.6887818574905396,0.8143967986106873,0.7472040057182312,-0.049651503562927246,0.001941747572815534,0.010342880926750697
debate3,C,phil_01,4,3,False,,0.7579808831214905,0.7579808831214905,0.6697715123494467,0.13527631759643555,0.008802816901408451,0.006415405782031727
debate3,C,phil_02,4,3,False,,0.6570762991905212,0.7141286134719849,0.6373382210731506,0.11626654863357544,0.003766478342749529,0.005633228865969668
debate3,C,phil_03,3,2,False,,0.7662996649742126,0.7662996649742126,0.7650679051876068,0.00246351957321167,0.0036101083032490976,0.0026868883667920973
debate3,C,law_01,4,3,False,,0.7887448072433472,0.7887448072433472,0.7754397590955099,0.019339323043823242,0.009523809523809525,0.004449300434004067
debate3,C,law_02,3,2,False,,0.5881842374801636,0.5881842374801636,0.5688515603542328,0.03866535425186157,0.003816793893129771,0.0038426329233540537
debate3,C,law_03,3,2,False,,0.6133255362510681,0.708309531211853,0.6608175337314606,-0.09498399496078491,0.0019120458891013384,0.01295602294455067
debate3,C,game_01,3,2,False,,0.6799497008323669,0.6799497008323669,0.6698786318302155,0.02014213800430298,0.001984126984126984,0.0038601323257154998
debate3,C,game_02,4,3,False,,0.5327209234237671,0.7583880424499512,0.6527463992436727,-0.13440930843353271,0.003472222222222222,0.007572825159473896
debate3,C,game_03,4,3,False,,0.5518507957458496,0.7483329772949219,0.6727213263511658,-0.16612941026687622,0.0,0.004
debate3,C,eng_01,4,3,False,,0.8390181064605713,0.8390181064605713,0.8276252945264181,0.030274271965026855,0.008032128514056224,0.005979542108149329
debate3,C,eng_02,3,2,False,,0.623487651348114,0.7679214477539062,0.6957045495510101,-0.14443379640579224,0.007827788649706457,0.00959571250667141
debate3,C,eng_03,4,3,False,,0.6617003083229065,0.7697179913520813,0.7305709719657898,-0.0985943078994751,0.0018281535648994515,0.003695675983932593
debate3,C,biz_01,4,3,False,,0.500252902507782,0.500252902507782,0.4465692639350891,0.15213406085968018,0.0018050541516245488,0.005482525807048175
debate3,C,biz_02,3,2,False,,0.5185335874557495,0.5526358485221863,0.5355847179889679,-0.03410226106643677,0.005263157894736842,0.004382892432482256
debate3,C,biz_03,3,2,False,,0.7438943386077881,0.8206295371055603,0.7822619378566742,-0.07673519849777222,0.0,0.005639097744360902
debate3,C,med_01,4,3,False,,0.7798904180526733,0.8805860877037048,0.8025524020195007,0.032709717750549316,0.007476635514018692,0.006861749915409477
pipe,D,sci_01,5,4,False,,0.7756705284118652,0.9074118137359619,0.6716960556805134,0.5435534566640854,0.00782472613458529,0.004001454907905669
pipe,D,sci_02,5,4,False,,0.7387295961380005,0.7907066345214844,0.6534000858664513,0.30875155329704285,0.0,0.0029668817704397027
pipe,D,sci_03,4,3,False,,0.6028547286987305,0.8938760161399841,0.7476517756779989,-0.1433698534965515,0.006666666666666667,0.020262167163471616
pipe,D,cs_01,4,3,False,,0.3636500835418701,0.8481189608573914,0.6717046697934469,-0.439694881439209,0.0019880715705765406,0.005789606186020759
pipe,D,cs_02,4,3,True,4,0.8569871187210083,0.8569871187210083,0.661003033320109,0.5683665871620178,0.0016835016835016834,0.004816486376770065
pipe,D,cs_03,5,4,False,,0.6076763868331909,0.8240795731544495,0.735990583896637,-0.13595598936080933,0.0,0.009072193305581925
pipe,D,hist_01,3,2,False,,0.4759335219860077,0.8184587955474854,0.6471961587667465,-0.34252527356147766,0.004329004329004329,0.025396825396825397
pipe,D,hist_02,3,2,False,,0.5204486846923828,0.8729456067085266,0.6966971457004547,-0.3524969220161438,0.0,0.008368200836820083
pipe,D,hist_03,5,4,True,5,0.9292639493942261,0.9292639493942261,0.6388195678591728,0.7488553822040558,0.0013812154696132596,0.016228646616417704
pipe,D,phil_01,3,2,False,,0.3092290759086609,0.8240783214569092,0.566653698682785,-0.5148492455482483,0.0,0.008379888268156424
pipe,D,phil_02,3,2,False,,0.6417974829673767,0.8502057790756226,0.7460016310214996,-0.20840829610824585,0.0018975332068311196,0.020393211047860006
pipe,D,phil_03,4,3,False,,0.6188796162605286,0.7454620003700256,0.6941579977671305,-0.09925276041030884,0.004282655246252677,0.0033655362448749234
pipe,D,law_01,5,4,True,3,0.9165264964103699,0.9442301988601685,0.7010073708370328,0.8633322529494762,0.003472222222222222,0.014774200636234115
pipe,D,law_02,3,2,False,,0.7028660178184509,0.8302912712097168,0.7665786445140839,-0.12742525339126587,0.0,0.017241379310344827
pipe,D,law_03,3,2,False,,0.752846360206604,0.9149035215377808,0.8338749408721924,-0.16205716133117676,0.004123711340206186,0.03284741830279948
pipe,D,game_01,4,3,False,,0.7662654519081116,0.7662654519081116,0.5968805650870005,0.3983730375766754,0.003194888178913738,0.006281429414515406
pipe,D,game_02,4,3,False,,0.75766521692276,0.7989910244941711,0.5282591084639231,0.7295441329479218,0.0031545741324921135,0.02045450978545757
pipe,D,game_03,5,4,False,,0.7697239518165588,0.7697239518165588,0.6646176129579544,0.30993276834487915,0.0057251908396946565,0.003825131549692433
pipe,D,eng_01,4,3,False,,0.2307727336883545,0.8785110116004944,0.6210386157035828,-0.5230593681335449,0.0,0.008711869859845971
pipe,D,eng_02,4,3,True,3,0.8665642738342285,0.9181982278823853,0.6741281996170679,0.6289421766996384,0.006402048655569782,0.026360139542115666
pipe,D,eng_03,3,2,False,,0.4590301811695099,0.8595665693283081,0.659298375248909,-0.4005363881587982,0.002008032128514056,0.015231658340679792
pipe,D,biz_01,5,4,True,5,0.8950368165969849,0.8950368165969849,0.5268539190292358,0.5871898233890533,0.00562429696287964,0.01078140401286342
pipe,D,biz_02,4,3,True,3,0.858019232749939,0.8944017887115479,0.6651736398537954,0.6149193346500397,0.005822416302765648,0.0100592390541215
pipe,D,biz_03,4,3,True,4,0.8963901996612549,0.8963901996612549,0.5906319667895635,0.7954637855291367,0.0049813200498132005,0.005716046567924421
pipe,D,med_01,5,4,True,4,0.884944498538971,0.884944498538971,0.6025001183152199,0.5773065686225891,0.003861003861003861,0.005581616535330308
