experiment_id,task_id,pattern,repeat_index,pattern_category,agent_count,stop_reason,duration_sec,total_tokens_in,total_tokens_out,total_tokens,turn_count,agent_turn_count,terminated_by,error,quality_score,converged_at
exp05_baseline,game_02,rr3,0,A,3,Text 'TERMINATE' mentioned,135.69,77,17976,18053,4,3,keyword,,,
exp05_baseline,game_03,rr3,0,A,3,Text 'TERMINATE' mentioned,98.72,2947,7095,10042,4,3,keyword,,,
exp05_baseline,eng_01,rr3,0,A,3,Text 'TERMINATE' mentioned,71.53,6763,4687,11450,4,3,keyword,,,
exp05_baseline,eng_02,rr3,0,A,3,Text 'TERMINATE' mentioned,88.45,3393,7576,10969,4,3,keyword,,,
exp05_baseline,eng_03,rr3,0,A,3,Text 'TERMINATE' mentioned,218.64,1855,18541,20396,7,6,keyword,,,
exp05_baseline,biz_01,rr3,0,A,3,Text 'TERMINATE' mentioned,63.97,5521,4413,9934,4,3,keyword,,,
exp05_baseline,biz_02,rr3,0,A,3,Text 'TERMINATE' mentioned,62.9,5302,4292,9594,4,3,keyword,,,
exp05_baseline,biz_03,rr3,0,A,3,Text 'TERMINATE' mentioned,258.88,2544,24311,26855,7,6,keyword,,,
exp05_baseline,med_01,rr3,0,A,3,Text 'TERMINATE' mentioned,54.99,4694,3708,8402,4,3,keyword,,,
exp05_baseline,sci_01,sel3,0,B1,3,Text 'TERMINATE' mentioned,62.07,2423,2536,4959,4,3,keyword,,,
exp05_baseline,sci_02,sel3,0,B1,3,Text 'TERMINATE' mentioned,92.22,5886,4882,10768,4,3,keyword,,,
exp05_baseline,sci_03,sel3,0,B1,3,Text 'TERMINATE' mentioned,66.5,1331,2683,4014,3,2,keyword,,,
exp05_baseline,cs_01,sel3,0,B1,3,Text 'TERMINATE' mentioned,76.67,4774,4232,9006,4,3,keyword,,,
exp05_baseline,cs_02,sel3,0,B1,3,Text 'TERMINATE' mentioned,93.65,2487,6525,9012,4,3,keyword,,,
exp05_baseline,cs_03,sel3,0,B1,3,Text 'TERMINATE' mentioned,101.41,5552,6490,12042,4,3,keyword,,,
exp05_baseline,hist_01,sel3,0,B1,3,Text 'TERMINATE' mentioned,37.87,572,920,1492,3,2,keyword,,,
exp05_baseline,hist_02,sel3,0,B1,3,Text 'TERMINATE' mentioned,66.62,2263,1834,4097,4,3,keyword,,,
exp05_baseline,hist_03,sel3,0,B1,3,Text 'TERMINATE' mentioned,97.76,3785,5300,9085,4,3,keyword,,,
exp05_baseline,phil_01,sel3,0,B1,3,Text 'TERMINATE' mentioned,40.29,904,1347,2251,3,2,keyword,,,
exp05_baseline,phil_02,sel3,0,B1,3,Text 'TERMINATE' mentioned,90.83,4572,4130,8702,4,3,keyword,,,
exp05_baseline,phil_03,sel3,0,B1,3,Text 'TERMINATE' mentioned,140.0,2791,7745,10536,5,4,keyword,,,
exp05_baseline,law_01,sel3,0,B1,3,Text 'TERMINATE' mentioned,40.05,776,1240,2016,3,2,keyword,,,
exp05_baseline,law_02,sel3,0,B1,3,Text 'TERMINATE' mentioned,63.38,2123,3531,5654,3,2,keyword,,,
exp05_baseline,law_03,sel3,0,B1,3,Text 'TERMINATE' mentioned,148.08,2988,9964,12952,4,3,keyword,,,
exp05_baseline,game_01,sel3,0,B1,3,Text 'TERMINATE' mentioned,45.58,1353,1803,3156,3,2,keyword,,,
exp05_baseline,game_02,sel3,0,B1,3,Text 'TERMINATE' mentioned,149.58,74,14325,14399,4,3,keyword,,,
exp05_baseline,game_03,sel3,0,B1,3,Text 'TERMINATE' mentioned,139.69,2568,10608,13176,4,3,keyword,,,
exp05_baseline,eng_01,sel3,0,B1,3,Text 'TERMINATE' mentioned,106.01,2783,6352,9135,4,3,keyword,,,
exp05_baseline,eng_02,sel3,0,B1,3,Text 'TERMINATE' mentioned,140.2,3292,11439,14731,4,3,keyword,,,
exp05_baseline,eng_03,sel3,0,B1,3,Text 'TERMINATE' mentioned,108.34,2096,7361,9457,4,3,keyword,,,
exp05_baseline,biz_01,sel3,0,B1,3,Text 'TERMINATE' mentioned,105.87,1856,7225,9081,4,3,keyword,,,
exp05_baseline,biz_02,sel3,0,B1,3,Text 'TERMINATE' mentioned,61.76,1343,2795,4138,3,2,keyword,,,
exp05_baseline,biz_03,sel3,0,B1,3,Text 'TERMINATE' mentioned,58.58,1713,2916,4629,3,2,keyword,,,
exp05_baseline,med_01,sel3,0,B1,3,Text 'TERMINATE' mentioned,87.04,4173,4872,9045,4,3,keyword,,,
exp05_baseline,sci_01,swm3,0,B2,3,"Maximum number of messages 10 reached, current message count: 10",93.26,3171,3343,6514,28,27,max_messages,,,
exp05_baseline,sci_02,swm3,0,B2,3,Text 'TERMINATE' mentioned,35.25,455,2300,2755,5,4,keyword,,,
exp05_baseline,sci_03,swm3,0,B2,3,Text 'TERMINATE' mentioned,24.84,437,1243,1680,5,4,keyword,,,
exp05_baseline,cs_01,swm3,0,B2,3,"Maximum number of messages 10 reached, current message count: 10",94.94,3198,4953,8151,28,27,max_messages,,,
exp05_baseline,cs_02,swm3,0,B2,3,"Maximum number of messages 10 reached, current message count: 10",105.7,3270,6111,9381,28,27,max_messages,,,
exp05_baseline,cs_03,swm3,0,B2,3,Text 'TERMINATE' mentioned,27.01,437,1508,1945,5,4,keyword,,,
exp05_baseline,hist_01,swm3,0,B2,3,Text 'TERMINATE' mentioned,24.47,431,1274,1705,5,4,keyword,,,
exp05_baseline,hist_02,swm3,0,B2,3,Text 'TERMINATE' mentioned,23.2,435,964,1399,5,4,keyword,,,
exp05_baseline,hist_03,swm3,0,B2,3,Text 'TERMINATE' mentioned,27.83,443,796,1239,5,4,keyword,,,
exp05_baseline,phil_01,swm3,0,B2,3,Text 'TERMINATE' mentioned,25.04,449,851,1300,5,4,keyword,,,
exp05_baseline,phil_02,swm3,0,B2,3,Text 'TERMINATE' mentioned,29.82,449,1989,2438,5,4,keyword,,,
exp05_baseline,phil_03,swm3,0,B2,3,Text 'TERMINATE' mentioned,29.81,431,1381,1812,5,4,keyword,,,
exp05_baseline,law_01,swm3,0,B2,3,Text 'TERMINATE' mentioned,30.38,431,1479,1910,5,4,keyword,,,
exp05_baseline,law_02,swm3,0,B2,3,Text 'TERMINATE' mentioned,27.16,451,1492,1943,5,4,keyword,,,
exp05_baseline,law_03,swm3,0,B2,3,Text 'TERMINATE' mentioned,37.28,431,2625,3056,5,4,keyword,,,
exp05_baseline,game_01,swm3,0,B2,3,Text 'TERMINATE' mentioned,27.93,455,1451,1906,5,4,keyword,,,
exp05_baseline,game_02,swm3,0,B2,3,Text 'TERMINATE' mentioned,43.56,455,4755,5210,5,4,keyword,,,
exp05_baseline,game_03,swm3,0,B2,3,Text 'TERMINATE' mentioned,30.5,437,1811,2248,5,4,keyword,,,
exp05_baseline,eng_01,swm3,0,B2,3,"Maximum number of messages 10 reached, current message count: 10",99.37,3270,3747,7017,28,27,max_messages,,,
exp05_baseline,eng_02,swm3,0,B2,3,"Maximum number of messages 10 reached, current message count: 10",102.31,3279,4160,7439,28,27,max_messages,,,
exp05_baseline,eng_03,swm3,0,B2,3,Text 'TERMINATE' mentioned,29.89,447,1979,2426,5,4,keyword,,,
exp05_baseline,biz_01,swm3,0,B2,3,Text 'TERMINATE' mentioned,24.28,435,1146,1581,5,4,keyword,,,
exp05_baseline,biz_02,swm3,0,B2,3,Text 'TERMINATE' mentioned,27.92,439,1584,2023,5,4,keyword,,,
exp05_baseline,biz_03,swm3,0,B2,3,Text 'TERMINATE' mentioned,25.19,439,1264,1703,5,4,keyword,,,
exp05_baseline,med_01,swm3,0,B2,3,Text 'TERMINATE' mentioned,28.34,437,1351,1788,5,4,keyword,,,
exp05_baseline,sci_01,refl2,0,C,2,Text 'APPROVED' mentioned,25.63,869,1187,2056,3,2,keyword,,,
exp05_baseline,sci_02,refl2,0,C,2,Text 'APPROVED' mentioned,28.77,1368,1785,3153,3,2,keyword,,,
exp05_baseline,sci_03,refl2,0,C,2,Text 'APPROVED' mentioned,105.52,3700,7603,11303,5,4,keyword,,,
exp05_baseline,cs_01,refl2,0,C,2,Text 'APPROVED' mentioned,28.85,1508,1942,3450,3,2,keyword,,,
exp05_baseline,cs_02,refl2,0,C,2,Text 'APPROVED' mentioned,42.63,3053,4207,7260,3,2,keyword,,,
exp05_baseline,cs_03,refl2,0,C,2,Text 'APPROVED' mentioned,102.59,4197,7423,11620,5,4,keyword,,,
exp05_baseline,hist_01,refl2,0,C,2,Text 'APPROVED' mentioned,26.15,820,1134,1954,3,2,keyword,,,
exp05_baseline,hist_02,refl2,0,C,2,Text 'APPROVED' mentioned,24.93,819,997,1816,3,2,keyword,,,
exp05_baseline,hist_03,refl2,0,C,2,Text 'APPROVED' mentioned,35.48,1416,1825,3241,3,2,keyword,,,
exp05_baseline,phil_01,refl2,0,C,2,Text 'APPROVED' mentioned,31.13,981,1394,2375,3,2,keyword,,,
exp05_baseline,phil_02,refl2,0,C,2,Text 'APPROVED' mentioned,36.8,1889,2118,4007,3,2,keyword,,,
exp05_baseline,phil_03,refl2,0,C,2,Text 'APPROVED' mentioned,36.21,1164,2188,3352,3,2,keyword,,,
exp05_baseline,law_01,refl2,0,C,2,Text 'APPROVED' mentioned,27.21,1091,1266,2357,3,2,keyword,,,
exp05_baseline,law_02,refl2,0,C,2,Text 'APPROVED' mentioned,63.41,3253,4326,7579,3,2,keyword,,,
exp05_baseline,law_03,refl2,0,C,2,Text 'APPROVED' mentioned,59.04,2853,4064,6917,3,2,keyword,,,
exp05_baseline,game_01,refl2,0,C,2,Text 'APPROVED' mentioned,28.0,984,1476,2460,3,2,keyword,,,
exp05_baseline,game_02,refl2,0,C,2,Text 'APPROVED' mentioned,76.27,86,9823,9909,3,2,keyword,,,
exp05_baseline,game_03,refl2,0,C,2,Text 'APPROVED' mentioned,43.73,2059,2711,4770,3,2,keyword,,,
exp05_baseline,eng_01,refl2,0,C,2,Text 'APPROVED' mentioned,40.38,2265,2568,4833,3,2,keyword,,,
exp05_baseline,eng_02,refl2,0,C,2,Text 'APPROVED' mentioned,64.45,82,5651,5733,3,2,keyword,,,
exp05_baseline,eng_03,refl2,0,C,2,Text 'APPROVED' mentioned,35.19,1666,1984,3650,3,2,keyword,,,
exp05_baseline,biz_01,refl2,0,C,2,Text 'APPROVED' mentioned,445.36,4757,18538,23295,7,6,keyword,,,
exp05_baseline,biz_02,refl2,0,C,2,Text 'APPROVED' mentioned,30.56,1265,1767,3032,3,2,keyword,,,
exp05_baseline,biz_03,refl2,0,C,2,Text 'APPROVED' mentioned,44.17,1864,2714,4578,3,2,keyword,,,
exp05_baseline,med_01,refl2,0,C,2,Text 'APPROVED' mentioned,32.66,1189,1839,3028,3,2,keyword,,,
exp05_adaptive_l0.0,sci_01,rr3,0,A,3,Functional termination condition met,46.73,3059,2698,5757,4,3,,,,
exp05_adaptive_l0.0,sci_02,rr3,0,A,3,Functional termination condition met,54.09,5183,3939,9122,4,3,,,,
exp05_adaptive_l0.0,sci_03,rr3,0,A,3,Functional termination condition met,430.37,6818,40333,47151,11,10,,,,
exp05_adaptive_l0.0,cs_01,rr3,0,A,3,Functional termination condition met,492.57,5517,50246,55763,14,13,,,,
exp05_adaptive_l0.0,cs_02,rr3,0,A,3,Functional termination condition met,279.2,3228,28025,31253,11,10,,,,
exp05_adaptive_l0.0,cs_03,rr3,0,A,3,Functional termination condition met,299.1,1720,23718,25438,16,15,,,,
exp05_adaptive_l0.0,hist_01,rr3,0,A,3,Functional termination condition met,38.54,2211,1986,4197,4,3,,,,
exp05_adaptive_l0.0,hist_02,rr3,0,A,3,Functional termination condition met,42.57,2981,2257,5238,4,3,,,,
exp05_adaptive_l0.0,hist_03,rr3,0,A,3,Functional termination condition met,134.57,5504,11133,16637,5,4,,,,
exp05_adaptive_l0.0,phil_01,rr3,0,A,3,Functional termination condition met,341.99,8011,28236,36247,12,11,,,,
exp05_adaptive_l0.0,phil_02,rr3,0,A,3,Functional termination condition met,468.99,1953,40730,42683,16,15,,,,
exp05_adaptive_l0.0,phil_03,rr3,0,A,3,Functional termination condition met,178.53,4597,15391,19988,6,5,,,,
exp05_adaptive_l0.0,law_01,rr3,0,A,3,Functional termination condition met,144.06,5235,11291,16526,7,6,,,,
exp05_adaptive_l0.0,law_02,rr3,0,A,3,Functional termination condition met,225.24,3823,20975,24798,5,4,,,,
exp05_adaptive_l0.0,law_03,rr3,0,A,3,Functional termination condition met,180.18,68,16335,16403,5,4,,,,
exp05_adaptive_l0.0,game_01,rr3,0,A,3,Functional termination condition met,48.66,3858,3250,7108,4,3,,,,
exp05_adaptive_l0.0,game_02,rr3,0,A,3,Functional termination condition met,446.49,92,58666,58758,9,8,,,,
exp05_adaptive_l0.0,game_03,rr3,0,A,3,Functional termination condition met,925.62,2508,97746,100254,12,11,,,,
exp05_adaptive_l0.0,eng_01,rr3,0,A,3,Functional termination condition met,174.16,6594,9917,16511,6,5,,,,
exp05_adaptive_l0.0,eng_02,rr3,0,A,3,Functional termination condition met,160.19,76,12507,12583,5,4,,,,
exp05_adaptive_l0.0,eng_03,rr3,0,A,3,Functional termination condition met,379.45,5340,24334,29674,13,12,,,,
exp05_adaptive_l0.0,biz_01,rr3,0,A,3,Functional termination condition met,217.73,2500,14749,17249,6,5,,,,
exp05_adaptive_l0.0,biz_02,rr3,0,A,3,Functional termination condition met,280.39,5058,19777,24835,9,8,,,,
exp05_adaptive_l0.0,biz_03,rr3,0,A,3,Functional termination condition met,172.78,9021,13309,22330,6,5,,,,
exp05_adaptive_l0.0,med_01,rr3,0,A,3,Functional termination condition met,642.13,7917,51542,59459,15,14,,,,
exp05_adaptive_l0.0,sci_01,sel3,0,B1,3,Functional termination condition met,238.49,3549,11752,15301,6,5,,,,
exp05_adaptive_l0.0,sci_02,sel3,0,B1,3,Functional termination condition met,296.32,3121,18141,21262,6,5,,,,
exp05_adaptive_l0.0,sci_03,sel3,0,B1,3,Functional termination condition met,275.06,3757,15940,19697,6,5,,,,
exp05_adaptive_l0.0,cs_01,sel3,0,B1,3,Functional termination condition met,107.8,4618,3597,8215,4,3,,,,
exp05_adaptive_l0.0,cs_02,sel3,0,B1,3,Functional termination condition met,644.83,3524,51247,54771,11,10,,,,
exp05_adaptive_l0.0,cs_03,sel3,0,B1,3,Functional termination condition met,117.7,1821,9089,10910,4,3,,,,
exp05_adaptive_l0.0,hist_01,sel3,0,B1,3,Functional termination condition met,297.7,9544,9473,19017,9,8,,,,
exp05_adaptive_l0.0,hist_02,sel3,0,B1,3,Functional termination condition met,191.32,8609,4797,13406,6,5,,,,
exp05_adaptive_l0.0,hist_03,sel3,0,B1,3,Functional termination condition met,204.23,4013,12705,16718,7,6,,,,
exp05_adaptive_l0.0,phil_01,sel3,0,B1,3,Functional termination condition met,97.76,2157,1629,3786,4,3,,,,
exp05_adaptive_l0.0,phil_02,sel3,0,B1,3,Functional termination condition met,117.58,4240,3469,7709,4,3,,,,
exp05_adaptive_l0.0,phil_03,sel3,0,B1,3,Functional termination condition met,283.96,6864,13207,20071,7,6,,,,
exp05_adaptive_l0.0,law_01,sel3,0,B1,3,Functional termination condition met,269.99,5141,11997,17138,7,6,,,,
exp05_adaptive_l0.0,law_02,sel3,0,B1,3,Functional termination condition met,347.09,6482,20068,26550,7,6,,,,
exp05_adaptive_l0.0,law_03,sel3,0,B1,3,Functional termination condition met,219.08,2681,16874,19555,5,4,,,,
exp05_adaptive_l0.0,game_01,sel3,0,B1,3,Functional termination condition met,206.64,4802,11508,16310,5,4,,,,
exp05_adaptive_l0.0,game_02,sel3,0,B1,3,Functional termination condition met,500.49,86,39220,39306,8,7,,,,
exp05_adaptive_l0.0,game_03,sel3,0,B1,3,Functional termination condition met,220.78,2194,13216,15410,5,4,,,,
exp05_adaptive_l0.0,eng_01,sel3,0,B1,3,Functional termination condition met,390.4,2429,25334,27763,7,6,,,,
exp05_adaptive_l0.0,eng_02,sel3,0,B1,3,Functional termination condition met,308.03,73,24403,24476,5,4,,,,
exp05_adaptive_l0.0,eng_03,sel3,0,B1,3,Functional termination condition met,228.87,1864,13455,15319,5,4,,,,
exp05_adaptive_l0.0,biz_01,sel3,0,B1,3,Functional termination condition met,263.34,6215,19002,25217,6,5,,,,
exp05_adaptive_l0.0,biz_02,sel3,0,B1,3,Functional termination condition met,379.2,3754,22012,25766,8,7,,,,
exp05_adaptive_l0.0,biz_03,sel3,0,B1,3,Functional termination condition met,275.92,4855,20836,25691,7,6,,,,
exp05_adaptive_l0.0,med_01,sel3,0,B1,3,Functional termination condition met,236.26,3995,9889,13884,6,5,,,,
exp05_adaptive_l0.0,sci_01,swm3,0,B2,3,Functional termination condition met,50.11,735,1197,1932,10,9,,,,
exp05_adaptive_l0.0,sci_02,swm3,0,B2,3,Functional termination condition met,158.78,10667,6928,17595,11,10,,,,
exp05_adaptive_l0.0,sci_03,swm3,0,B2,3,Functional termination condition met,286.19,7676,20766,28442,11,10,,,,
exp05_adaptive_l0.0,cs_01,swm3,0,B2,3,Functional termination condition met,48.83,744,1078,1822,10,9,,,,
exp05_adaptive_l0.0,cs_02,swm3,0,B2,3,Functional termination condition met,52.54,768,1916,2684,10,9,,,,
exp05_adaptive_l0.0,cs_03,swm3,0,B2,3,Functional termination condition met,51.82,756,1661,2417,10,9,,,,
exp05_adaptive_l0.0,hist_01,swm3,0,B2,3,Functional termination condition met,70.43,2983,1988,4971,7,6,,,,
exp05_adaptive_l0.0,hist_02,swm3,0,B2,3,Functional termination condition met,269.82,9241,16036,25277,13,12,,,,
exp05_adaptive_l0.0,hist_03,swm3,0,B2,3,Functional termination condition met,193.75,5691,12781,18472,9,8,,,,
exp05_adaptive_l0.0,phil_01,swm3,0,B2,3,Functional termination condition met,291.29,14208,11439,25647,19,18,,,,
exp05_adaptive_l0.0,phil_02,swm3,0,B2,3,Functional termination condition met,251.41,8086,15904,23990,12,11,,,,
exp05_adaptive_l0.0,phil_03,swm3,0,B2,3,Functional termination condition met,276.89,4394,21082,25476,10,9,,,,
exp05_adaptive_l0.0,law_01,swm3,0,B2,3,Functional termination condition met,248.63,3776,12902,16678,14,13,,,,
exp05_adaptive_l0.0,law_02,swm3,0,B2,3,Functional termination condition met,217.76,5549,16454,22003,8,7,,,,
exp05_adaptive_l0.0,law_03,swm3,0,B2,3,Functional termination condition met,229.62,5485,18294,23779,9,8,,,,
exp05_adaptive_l0.0,game_01,swm3,0,B2,3,Functional termination condition met,265.87,7856,17624,25480,12,11,,,,
exp05_adaptive_l0.0,game_02,swm3,0,B2,3,Functional termination condition met,231.61,4311,26380,30691,8,7,,,,
exp05_adaptive_l0.0,game_03,swm3,0,B2,3,Functional termination condition met,171.71,2564,12258,14822,8,7,,,,
exp05_adaptive_l0.0,eng_01,swm3,0,B2,3,Functional termination condition met,313.23,8736,20439,29175,14,13,,,,
exp05_adaptive_l0.0,eng_02,swm3,0,B2,3,Functional termination condition met,56.81,771,1805,2576,10,9,,,,
exp05_adaptive_l0.0,eng_03,swm3,0,B2,3,Functional termination condition met,652.41,5029,54083,59112,19,18,,,,
exp05_adaptive_l0.0,biz_01,swm3,0,B2,3,Functional termination condition met,232.67,3521,15955,19476,10,9,,,,
exp05_adaptive_l0.0,biz_02,swm3,0,B2,3,Functional termination condition met,281.8,4252,22259,26511,11,10,,,,
exp05_adaptive_l0.0,biz_03,swm3,0,B2,3,Functional termination condition met,223.31,7692,14879,22571,10,9,,,,
exp05_adaptive_l0.0,med_01,swm3,0,B2,3,Functional termination condition met,383.84,8100,32050,40150,13,12,,,,
exp05_adaptive_l0.0,sci_01,refl2,0,C,2,Functional termination condition met,96.67,6596,2777,9373,6,5,,,,
exp05_adaptive_l0.0,sci_02,refl2,0,C,2,Functional termination condition met,149.84,4452,9312,13764,6,5,,,,
exp05_adaptive_l0.0,sci_03,refl2,0,C,2,Functional termination condition met,86.79,3290,4451,7741,4,3,,,,
exp05_adaptive_l0.0,cs_01,refl2,0,C,2,"Maximum number of messages 20 reached, current message count: 20",685.71,7830,53424,61254,20,19,max_messages,,,
exp05_adaptive_l0.0,cs_02,refl2,0,C,2,"Maximum number of messages 20 reached, current message count: 20",727.87,6089,59447,65536,20,19,max_messages,,,
exp05_adaptive_l0.0,cs_03,refl2,0,C,2,Functional termination condition met,100.71,3970,7861,11831,4,3,,,,
exp05_adaptive_l0.0,hist_01,refl2,0,C,2,Functional termination condition met,398.74,9126,23551,32677,15,14,,,,
exp05_adaptive_l0.0,hist_02,refl2,0,C,2,Functional termination condition met,168.53,9258,7930,17188,8,7,,,,
exp05_adaptive_l0.0,hist_03,refl2,0,C,2,Functional termination condition met,135.06,3118,6540,9658,5,4,,,,
exp05_adaptive_l0.0,phil_01,refl2,0,C,2,Functional termination condition met,93.76,6590,2732,9322,6,5,,,,
exp05_adaptive_l0.0,phil_02,refl2,0,C,2,Functional termination condition met,140.13,3862,7530,11392,6,5,,,,
exp05_adaptive_l0.0,phil_03,refl2,0,C,2,Functional termination condition met,323.09,6407,23463,29870,9,8,,,,
exp05_adaptive_l0.0,law_01,refl2,0,C,2,Functional termination condition met,159.73,9626,7055,16681,8,7,,,,
exp05_adaptive_l0.0,law_02,refl2,0,C,2,Functional termination condition met,350.83,5554,20433,25987,10,9,,,,
exp05_adaptive_l0.0,law_03,refl2,0,C,2,Functional termination condition met,985.55,5796,83770,89566,19,18,,,,
exp05_adaptive_l0.0,game_01,refl2,0,C,2,Functional termination condition met,58.93,2784,1991,4775,4,3,,,,
exp05_adaptive_l0.0,game_02,refl2,0,C,2,"Maximum number of messages 20 reached, current message count: 20",1046.26,137,129542,129679,20,19,max_messages,,,
exp05_adaptive_l0.0,game_03,refl2,0,C,2,"Maximum number of messages 20 reached, current message count: 20",1070.39,5936,79526,85462,20,19,max_messages,,,
exp05_adaptive_l0.0,eng_01,refl2,0,C,2,Functional termination condition met,104.12,5338,5948,11286,4,3,,,,
exp05_adaptive_l0.0,eng_02,refl2,0,C,2,"Maximum number of messages 20 reached, current message count: 20",1586.98,133,140506,140639,20,19,max_messages,,,
exp05_adaptive_l0.0,eng_03,refl2,0,C,2,Functional termination condition met,397.92,4380,30671,35051,10,9,,,,
exp05_adaptive_l0.0,biz_01,refl2,0,C,2,Functional termination condition met,105.51,3773,7736,11509,4,3,,,,
exp05_adaptive_l0.0,biz_02,refl2,0,C,2,"Maximum number of messages 20 reached, current message count: 20",650.55,7241,44318,51559,20,19,max_messages,,,
exp05_adaptive_l0.0,biz_03,refl2,0,C,2,Functional termination condition met,1012.97,4418,86182,90600,19,18,,,,
exp05_adaptive_l0.0,med_01,refl2,0,C,2,Functional termination condition met,245.95,9836,11508,21344,10,9,,,,
exp05_adaptive_l0.1,sci_01,rr3,0,A,3,Functional termination condition met,60.55,2920,2373,5293,4,3,,,,
exp05_adaptive_l0.1,sci_02,rr3,0,A,3,Functional termination condition met,84.63,5411,4730,10141,4,3,,,,
exp05_adaptive_l0.1,sci_03,rr3,0,A,3,Functional termination condition met,71.81,4300,4412,8712,4,3,,,,
exp05_adaptive_l0.1,cs_01,rr3,0,A,3,Functional termination condition met,66.58,4544,3216,7760,4,3,,,,
exp05_adaptive_l0.1,cs_02,rr3,0,A,3,Functional termination condition met,85.29,3129,7000,10129,4,3,,,,
exp05_adaptive_l0.1,cs_03,rr3,0,A,3,Functional termination condition met,67.74,1803,5052,6855,4,3,,,,
exp05_adaptive_l0.1,hist_01,rr3,0,A,3,Functional termination condition met,54.72,2410,2115,4525,4,3,,,,
exp05_adaptive_l0.1,hist_02,rr3,0,A,3,Functional termination condition met,52.83,2852,2315,5167,4,3,,,,
exp05_adaptive_l0.1,hist_03,rr3,0,A,3,Functional termination condition met,83.21,4899,4025,8924,4,3,,,,
exp05_adaptive_l0.1,phil_01,rr3,0,A,3,Functional termination condition met,66.43,3497,2773,6270,4,3,,,,
exp05_adaptive_l0.1,phil_02,rr3,0,A,3,Functional termination condition met,73.18,5194,3637,8831,4,3,,,,
exp05_adaptive_l0.1,phil_03,rr3,0,A,3,Functional termination condition met,94.24,4652,5197,9849,4,3,,,,
exp05_adaptive_l0.1,law_01,rr3,0,A,3,Functional termination condition met,76.68,3645,3015,6660,4,3,,,,
exp05_adaptive_l0.1,law_02,rr3,0,A,3,Functional termination condition met,193.79,75,14836,14911,4,3,,,,
exp05_adaptive_l0.1,law_03,rr3,0,A,3,Functional termination condition met,107.26,2860,8060,10920,4,3,,,,
exp05_adaptive_l0.1,game_01,rr3,0,A,3,Functional termination condition met,74.79,3612,3139,6751,4,3,,,,
exp05_adaptive_l0.1,game_02,rr3,0,A,3,Functional termination condition met,127.94,77,13851,13928,4,3,,,,
exp05_adaptive_l0.1,game_03,rr3,0,A,3,Functional termination condition met,105.34,2859,6954,9813,4,3,,,,
exp05_adaptive_l0.1,eng_01,rr3,0,A,3,Functional termination condition met,96.06,3097,5776,8873,4,3,,,,
exp05_adaptive_l0.1,eng_02,rr3,0,A,3,Functional termination condition met,122.65,73,8890,8963,4,3,,,,
exp05_adaptive_l0.1,eng_03,rr3,0,A,3,Functional termination condition met,96.91,2042,5423,7465,4,3,,,,
exp05_adaptive_l0.1,biz_01,rr3,0,A,3,Functional termination condition met,105.72,1929,7379,9308,4,3,,,,
exp05_adaptive_l0.1,biz_02,rr3,0,A,3,Functional termination condition met,74.78,4365,2934,7299,4,3,,,,
exp05_adaptive_l0.1,biz_03,rr3,0,A,3,Functional termination condition met,77.68,5123,5244,10367,4,3,,,,
exp05_adaptive_l0.1,med_01,rr3,0,A,3,Functional termination condition met,76.12,4220,3224,7444,4,3,,,,
